User_ID,title,interaction
274,Manufacturing Account Manager,1.0
990,"Associate Manager, Testing & Optimization",12.0
320,Principal Full Stack Engineer,19.0
338,IT Infrastructure DevOps Administrator,3.0
366,Manager FP&A,4.0
495,Executive Chef,3.0
607,Project Manager - Health Insurance (Contract),32.0
166,Part-Time Marketing Communications Coordinator,11.0
544,GCP Cloud Network Engineer,41.0
11,Warehouse Supervisor,1.0
301,Information Technology Project Manager,4.0
729,Field Tech Supervisor,1.0
801,Financial Analyst,1.0
102,Sr Java Developer on w2,7.0
425,Azure API Designer (JAVA),18.0
392,PEGA Developer-W2,5.0
779,Practice Development Manager - Aesthetics ,3.0
214,Mainframe Batch Scheduler,1.0
691,Project Manager (Veeva),67.0
88,IT Support Specialist (Onsite),2.0
553,Senior Vice President of Retail Operations,66.0
401,Sales Specialist,2.0
588,Investment Associate,27.0
889,Executive Administrative Assistant,25.0
46,Product Security Architect,6.0
672,Senior SQL Developer,27.0
463,Laboratory Supervisor,2.0
592,OpenText Exstream Developer,2.0
310,.NET Consultant,14.0
86,Bigdata Consultant,3.0
92,Employee Benefits Administrator,1.0
660,Senior SRE/SDE,17.0
673,PC Technician,7.0
714,Databricks Administrator,3.0
936,Director Sales Operations,30.0
928,Business Development Lead,4.0
242,Collaborating Physician,1.0
865,Junior Health Care Sales Consultant,1.0
2,Operations Coordinator,14.0
225,Board Member,14.0
801,Embedded Software Engineer,11.0
745,Sr. Java Engineer,33.0
973,Data Management Consultant,16.0
926,Product Manager,40.0
929,Linux Systems Engineer,35.0
589,Network Engineer (Required Clearance),4.0
116,Azure Active Directory Engineer ,10.0
666,Assistant Nurse Manager (Complex Surgical) ***RELOCATION AND RECRUITMENT INCENTIVE ELIGIBLE***,1.0
918,Quality Engineer,18.0
103,Materials Coordinator,2.0
194,Research Assistant,4.0
166,Maintenance Supervisor,2.0
871,Software Procurement Coordinator (Remote role),5.0
90,Industry Engineer (Gen AI),3.0
686, Project Manager,11.0
122,"Specialist, Channel Marketing",2.0
143,Fleet Safety Analyst,6.0
994,Global Procurement Manager,5.0
106, ATM Enterprise Monitoring Consultant / ATM Network Monitoring Consultant ( 100 % Onsite ),2.0
887,Principal IT- Manufacturing,1.0
428,Head of Financial Planning & Analysis (FP&A),169.0
305,Executive Assistant to President/Office Manager,15.0
872,Business Development Specialist,4.0
971,Security Service Mesh Engineer,1.0
317,Account Relationship Manager (Houston),1.0
963,Design Engineer (Aerospace),2.0
635,Account Executive - Construction,2.0
902,Pricing and Costing Analyst,13.0
9,Power BI Developer ,242.0
774,Machine Learning Engineer,33.0
73,"Senior Vice President, Chief Information Officer",18.0
359,Advertising Sales Executive,1.0
223,Network Admin (Onsite),3.0
416,Software Solutions Architect,3.0
553,D365 Solution Architect,2.0
370,Validation Specialist,3.0
716,Mainframe DB2 DBA,4.0
264,Mechanical Engineer,1.0
840,Technical Business Analyst,2.0
690,Buyer,3.0
860,OnBase Administrator,1.0
318,Business Analyst,254.0
84,SailPoint Engineer,20.0
318,Sr. C++ Developer,10.0
111,PKI solutions Consultant,5.0
251,Desktop Support Specialist,22.0
383,Oracle Integration Cloud,1.0
7,Field-Programmable Gate Arrays Engineer,1.0
459,Senior Site Reliability Engineer,14.0
84,Dotnet Developer,21.0
208,Sr. Site Reliability Engineer,45.0
900,Office_Manager Full time,1.0
390,District Sales Manager,9.0
314,Micro Lab Assistant 1,1.0
22,Account Executive,2.0
410,Lead GMP Facility Coordinator,2.0
895,Plant Operator,5.0
515,Lead Software Engineer,28.0
127,VP of Regulatory Affairs ,1.0
809,Regional Account Manager,4.0
700,Power BI Developer,29.0
874,Customer Relationship Management Consultant,14.0
14,Customer Service Representative,2.0
971,Senior Software Engineer,14.0
978,MuleSoft Production Support Consultant ,10.0
12,M365 Administrator (Sharepoint),6.0
87,Technology Support Analyst,6.0
524,Software Procurement Coordinator,1.0
909,Middleware Engineer,9.0
537,Clinical Contracts Associate,1.0
301,Sales Operations Coordinator,175.0
243,Data Analyst,49.0
122,Director of HR,12.0
147,Mainframe Developer,1.0
567,Graphic Designer,2.0
750,Major Gifts Officer,8.0
356,R&D Lab Specialist,3.0
685,"Senior Data Engineer (Azure, Python, SQL)",27.0
904,Oracle ERP Manager (324438),2.0
733,Interim Contracts Counsel (REMOTE),7.0
631,OPT/CPT/ STEM OPT looking for fulltime and internship opportunity with direct clients,1.0
309,Bilingual BA/PM,9.0
695,Senior Technical Writer-Networking ,4.0
288,Global Graduate,1.0
307,Accounting Manager,1.0
812,Business Analyst,31.0
594,System Engineer,12.0
966,Marketing Director,3.0
914,Growth Specialist,8.0
723,Business Development Staffing Executive,2.0
662,Treasury Analyst,1.0
549,Director of Communications,3.0
352,Consumer Ad/Market Research Director,4.0
312,Embedded Software Engineer,13.0
873,Quality Analyst III MDM,2.0
59,Desktop Support Specialist,2.0
643,Sales Director,4.0
924,Quality Engineer,9.0
714,Lead IAM Analyst,2.0
755,Software Procurement Coordinator,13.0
35,Leadership Development Consultant,2.0
445,Director of Operations,4.0
93,I.T. Support Specialist,1.0
950,Financial Analyst,16.0
959,"Senior Account Manager, Manufacturer Relations",16.0
207,SAP S/4 HANA Plant Maintenance Systems Analyst :: Remote :: Long term :: Webex Interview,1.0
353,Big Data Engineer with AWS (Only W2 Candidates),49.0
903,Sr. Software Engineer- Warehousing Modernization,7.0
332,Income and Withholding Tax Data Analyst,4.0
817,"Senior Analyst, Information Governance/Data Protection",4.0
862,Visual Basic Developer,5.0
725,Sr. Cyber Security Analyst,9.0
159,SQL Developer,203.0
954,B2B Account Executive,3.0
957,1099 Medical Sales Representative,23.0
24,Land Acquisition and Development Manager,1.0
404,Staff Software Engineer,60.0
805,Head of Digital Media,3.0
516,Event Marketing Manager,9.0
732,Receptionist,1.0
364,Executive Assistant – Senior Executive and Team | Must have IR or BD experience - Financial Services exp required!,17.0
382,Vice President of Business Development,13.0
532,Clinical Research Coordinator,1.0
956,BI Developer,3.0
152,"Basketball Videographer | Monroe, NJ",6.0
562,Chemistry Scientist,12.0
689,Senior Director of Engineering,2.0
947,Production Operations Manager,10.0
608,"AWS Architect w/NIST, HIPAA",2.0
617,Project Manager,2.0
420,Cloud Engineer,1.0
250,Senior Accountant,1.0
117,PART TIME - Administrative Assistant,1.0
866,Business Development Manager,5.0
512,Account Executive,24.0
740,User Experience Designer,2.0
578,Server,1.0
335,Financial Director,4.0
418,HRIS Lead / Workday Administrator,1.0
932,Outside Sales Representative,1.0
774,Interoperability Analyst (HL7 & FHIR),2.0
295,Payment Posting Representative,41.0
938,Financial Analyst,9.0
755,Food Service Sales Manager,2.0
371,Social Media Manager,15.0
186,Safety Manager,1.0
246,Healthcare Architecture Leader,1.0
637,Real Estate Acquisitions Analyst ,5.0
268,"Director, Consumer Billing Success",12.0
643,Cardiovascular Specialist,1.0
237,Director of Business Development,5.0
530,Assistant Project Manager- Multifamily,3.0
552,Sr Financial Analyst,7.0
21, Associate Chief of Staff,1.0
911,AR Representative,8.0
737,Administrative Assistant,9.0
867,Private Equity Investments (Associate),1.0
794,Google Ads Specialist,3.0
520,Emergency Room Registered Nurse,1.0
100,"Senior Analyst, Supervision",1.0
752,Senior Account Executive,4.0
478,"Sr. Director, Product Management — Upgrade & Churn, Peacock",5.0
599,Field Servicer Engineer,1.0
298,Java Engineer,22.0
940,Project Manager,1.0
526,Senior UI Developer,24.0
334,Junior Designer,3.0
2,Mutual Fund Trader,1.0
375,English Teacher,2.0
293,Chief Financial Officer (CFO),5.0
837,Vice President of Multifamily Maintenance,5.0
934,DevOps Consultant,1.0
553,Legal Administrative Assistant,1.0
318,Charge Entry Representative,1.0
502,"Sr. Regulatory Affairs Specialist - Boston, MA (Hybrid)",1.0
828,Associate Brand Product Merchandiser,1.0
381,Project Manager - Automotive Manufacturing ,3.0
623,Global Mobility Senior Specialist - PVH Corp.,1.0
14,"Cost Controller (Orlando, Florida) ",4.0
504,Regional Sales Associate (Alternative Asset Management),3.0
231,Technical Analyst,10.0
985,Inside Sales Specialist,1.0
84,Executive Assistant,2.0
130,Human Resources Generalist,3.0
743,Construction Project Manager,1.0
838,"Principal Scientist, OC Upstream",2.0
145,Sr. Manager of Engineering,1.0
891,Network Engineer,5.0
857,Project Analyst,1.0
28,Executive Assistant,9.0
66,Account/Product Manager (Boston based),3.0
163,Recruitment Specialist,3.0
229,Maintenance Technician,1.0
261,Operations Manager,1.0
449,Senior Analyst,3.0
424,Senior Sales Executive,3.0
460,Principal Software Engineer (Python),4.0
952,In-house Paralegal,5.0
676,Social Media Marketing Specialist,2.0
301,Technical Writer,4.0
919,Investment Analyst,14.0
303,"VP, B2B Marketing Strategist",1.0
287,Summer Intern - Financial PR,5.0
395,Maintenance Technician/ Maintenance Engineer / CMMS Specialist (CMMS/GMP),1.0
10,"Revenue Manager, Multifamily Pricing",2.0
707,AP Data Entry Associate,4.0
630,Investor Relations/Capital Raising (Associate),109.0
270,Chief Clinical Strategist,17.0
592,Senior Financial Analyst,1.0
970,Staff Accountant( Junior),1.0
605,"Vice President, Facilities",6.0
778,"Director, Program Management, Content & Metadata",47.0
844,Senior Cyber Threat Engineer - OSINT (Remote),1.0
862,"AVP, Product Owner",3.0
361,Sr Microsoft Power BI Developer,6.0
257, DevSecOps Engineer,1.0
133,"Principal Product Manager, Upgrade, Crossgrade",58.0
276,Digital Marketing Manager,2.0
776,Quality Assurance Engineer,1.0
683,Site Manager ,5.0
972,"MSL Field Director, Immunology - Rheumatology (Northeast)",1.0
513,"Field Operations Manager, Immunology Incentive Compensation",1.0
313,Senior Digital Strategist ,23.0
576,"ASSISTANT STORE MANAGER, NJ - SHORT HILLS",4.0
886,Right-of-Way Agent,1.0
980,OPERATIONS ASSISTANT MANAGER,1.0
284,Scrum Master - Healthcare/Insurance,2.0
121,Finance Business Partner Specialty Care for Intercontinental,1.0
107,Proposal Manager/ Writer (Mid-Level),2.0
933,Accounting Manager,1.0
687,"Senior Specialty Representative, Lupron - Urology - Tampa, FL",3.0
997,Senior Business Intelligence Analyst ,35.0
204,Operational Accounting Analyst,2.0
165,Technical Product Specialist (EST time zone),6.0
305,Marketing Coordinator,5.0
497,Shipping and Receiving Manager,2.0
632,Production Coordinator- Home Fashion ,24.0
556,Accounting Manager,4.0
824,Senior Cyber Threat Engineer - OSINT (Remote),1.0
156,Senior Sales Manager,1.0
367,Warehouse Foreman,1.0
719,Controller,1.0
902,Senior Cyber Threat Engineer - OSINT (Remote),1.0
620,Contract Coordinator - CDAs,1.0
251,Engineering Manager,1.0
957,Business Development Representative,1.0
916,Business Development Associate,12.0
882,Facilities Coordinator,1.0
334,OPERATIONS ASSISTANT MANAGER,1.0
642,Security Engineer,6.0
969,Furniture Designer - LLJP00001436,4.0
511,Technical Service Specialist-Poultry,9.0
293,"Store Manager, Nebraska Crossing Outlets",1.0
20,Designer I,2.0
282,Mobile Applications - iOS Principal Engineer II,5.0
797,Administrative Assistant ,1.0
1,Business Sales Consultant,1.0
119,Alumni Relations Manager - Law Firm,4.0
35,Human Resources Manager,2.0
198,Inside Sales Specialist,3.0
485,Python Developer,29.0
757,"The North Face: Senior Manager, eCommerce Merchandising (Americas)",4.0
59,Business Development Manager,8.0
837,Collections Analyst,2.0
161,"VP, Organizational Culture & Diversity",2.0
691,Civic Leadership Summer 2024 Program,1.0
206,Sous Chef,1.0
12,Warehouse Order Selector,1.0
490,Technical Writer,86.0
276,Kipling: Email Marketing Specialist (Americas),9.0
693,Senior Product Manager - Cost Optimization,1.0
242,Senior Product Manager - Cost Optimization,1.0
216,Legal Secretary,1.0
251,Sales Engineer,2.0
811,Senior Manager Analytics,1.0
126,TMS Technician (Part-Time),4.0
994,Marketing Intern,1.0
217,Clinical Research Coordinator,181.0
306,Customer Service Representative,1.0
797,Business Development Representative,32.0
185,Environmental Planning Intern - Fall 2024,3.0
39,Sales Representative,1.0
223,Principal AI Engineer (Virtual),2.0
184,Store Manager,4.0
495,"Student III, Biomedical Informatics",1.0
427,Project Coordinator,1.0
178,Store Director,27.0
919,Marketing and Business Development Manager,7.0
428,Inside Sales Representative (Mortgages),5.0
294,Client Services/Hospitality Services Coordinator,2.0
852,Warehouse Order Selector,1.0
151,Electrical Engineering Manager,1.0
384,Lead Scientist - Material,2.0
638,IAS Applications Support Analyst,10.0
813,Business Analyst Communications Consultant,6.0
308,"Maintenance Technician Garland, TX",1.0
336,Executive Chef,28.0
946,Warehouse Order Selector,2.0
746,Warehouse Order Selector,1.0
892,Pet Claims Job Coach,4.0
375,Information Technology Program Manager,4.0
8,Foreign Service Regional Medical Officer,1.0
341,Junior Procurement and Planning Specialist,1.0
129,"Architect, Machine Learning, Field CTO",2.0
776,BQuant Technical Writer - CTO Office,1.0
669,Community Planner/Sustainability Planner,1.0
352,Transportation Engineer/Planner Intern,1.0
358,Vice President of Corporate FP&A,8.0
517,Warehouse Order Selector,2.0
495,Procurement Contracts Support Analyst,3.0
86,Director - Strategic Planning,3.0
175,Engineering and Design Manager,1.0
802,In-Store Shopper - Part Time Seasonal,1.0
193,Chief of Staff/Director of Administration (65528BR),10.0
311,Center Operations Supervisor,2.0
119,Medical Director-Diabetes,1.0
218,Manufacturing Operator I - Packaging,2.0
427,SharePoint Developer,1.0
970,Chemist,1.0
414,Mechanical Technician,3.0
114,Entry Level Environmental Scientist,2.0
978,Validation Engineer,3.0
145,Tax Operations Analyst ,6.0
538,In-Store Shopper - Part Time Seasonal,1.0
648,In-Store Shopper - Part Time,3.0
303,In-Store Shopper - Part Time Seasonal,1.0
744,In-Store Shopper - Part Time Seasonal,1.0
881,Team Member (Full Time & Part Time Storewide Opportunities),1.0
588,In-Store Shopper - Part Time Seasonal,4.0
987,Assistant Project Manager,8.0
840,Datacom Specialist,1.0
345,"Sr. Manager, Public Relations",5.0
814,Agency Intern,1.0
964,Application Developer,9.0
801,"Senior Strategic Partner Manager, Cloud",41.0
1,Patient Relations Manager- Bilingual/Spanish Required,1.0
147,"Product Sales Specialist, Data Products",1.0
287,Risk Consultant,1.0
976,Maintenance Technician,3.0
654,IoT Application Support Engineer,7.0
53,Assistant Manager,1.0
304,UKG Dimensions /Kronos WFC – Senior Analyst,1.0
69,Operations Associate (financial services),7.0
361,Inside Sales Representative,3.0
602,Customer Service Specialist,3.0
958,Account Manager,5.0
220,Senior Accountant,1.0
962,In-Store Shopper - Part Time Seasonal,1.0
704,Team Member (Full Time & Part Time Storewide Opportunities),1.0
966,In-Store Shopper - Part Time Seasonal,2.0
575,Overnight Grocery Stocking Supervisor,1.0
585,Prepared Foods Dishwasher - Part Time,1.0
161,Accounting Director,2.0
681,"Inventory Supply Planner - Greensboro, NC",1.0
89,Associate Director - Supply Chain Development,4.0
688,Construction Manager II,1.0
781,Executive Assistant,31.0
585,Senior Accounting Manager,5.0
757,Operations Manager,1.0
589,Regional Payroll Specialist,1.0
159,"Retail Cosmetics Sales Beauty Advisor - Tom Ford Beauty, South Coast Plaza - Part Time",1.0
489,"Retail Sales Associate - Womens Shoes, Parks at Arlington - Part Time",1.0
971,Logging and Monitoring Engineer (Elastic / ELK) - Senior Engineer (Hybrid - 3 Days in Office),2.0
324,Director of Technology and Security Risk and Governance (Hybrid - 3 Days in Office),5.0
610,Assistant Manager,2.0
381,Content Marketing Manager,14.0
102,Unpaid Intern,1.0
494,Development & Grants Manager,11.0
644,Tax Analyst,7.0
614,"Regional Head of Environment, Health, and Safety",12.0
19,Assistant Superintendent,4.0
454,"Senior Program Manager, Workplace Facilities Management & Operations (Hybrid, Raleigh)",2.0
482,Design Director,16.0
594,Defense Litigation Paralegal,2.0
397,Mid-Market Account Executive,2.0
279,General Laborer,2.0
851,Java Chatbot SME,1.0
365,Field Engineer,5.0
331,Organizational Change Manager - Training Emphasis,1.0
641,Assistant Buyer,2.0
344,Derivatives Trader,10.0
822,In-Store Shopper - Part Time Seasonal,2.0
455,Prepared Foods Dishwasher - Full Time,1.0
601,"Talent Acquisition Manager, HBS Online and Executive Education (65536BR)",4.0
725,Marketing Associate,4.0
655,Administrator,3.0
65,Associate Software Engineer/Software Engineer-AITS,4.0
76,Architectural Designer,2.0
711,Controls Engineer,2.0
143,Sustainability Writer/Social Media specialist,1.0
917,"Program Director, Clinical Careers",1.0
915,Ethics and Compliance Summer 2024 Internship Positions,2.0
